upi_id,account_number,ifsc_code,owner_name,bank_name,account_type,device_id,true_label,is_active,created_at
pratyush6076@okaxis,912863669015,UTIB0003226,Pratyush Rajan,Axis Bank,individual,dev-6717b5650b8d,scam_recipient,True,2026-08-27
bhavika6077@okicici,683167616,ICIC0821651,Bhavika Ben,ICICI Bank,individual,dev-70c708a5aaba,scam_recipient,True,2026-08-28
rohan6078@okaxis,1537003589081228,UTIB0364939,Rohan Kota,Axis Bank,individual,dev-dd7978c9ff39,scam_recipient,True,2026-08-28
ojasvi6079@idfcfirst,6138001816739,IDFB0434377,Ojasvi Dada,IDFC First Bank,individual,dev-3683f18ca33a,scam_recipient,True,2026-09-11
edhitha6080@okicici,050693672850774,ICIC0396304,Edhitha More,ICICI Bank,individual,dev-65b1c1506ff2,scam_recipient,True,2026-09-11
daksh6081@cnrb,113028557,CNRB0777464,Daksh Sethi,Canara Bank,individual,dev-e0ac8025d853,mule_network,True,2026-08-25
thomas6082@okicici,06603738251176,ICIC0194428,Thomas Shankar,ICICI Bank,individual,dev-e0ac8025d853,mule_network,True,2026-08-25
hemang6083@kotak,42736201278978,KKBK0515692,Hemang Badami,Kotak Mahindra Bank,individual,dev-08d8e23bf426,mule_network,True,2026-08-25
jairaj6084@cnrb,16333505539,CNRB0983161,Jairaj Tandon,Canara Bank,individual,dev-fda21c360d0d,mule_network,True,2026-08-25
oliver6085@cnrb,6351943885745,CNRB0336007,Oliver Dhar,Canara Bank,individual,dev-010cc87e750e,mule_network,True,2026-08-06
fariq6086@barodampay,3678508550,BARB0239817,Fariq Pillay,Bank of Baroda,individual,dev-010cc87e750e,mule_network,True,2026-08-06
george6087@okaxis,561503687,UTIB0785472,George Mand,Axis Bank,individual,dev-e643f9c2308a,mule_network,True,2026-08-06
naksh6088@pnb,61999493826,PUNB0620867,Naksh Kadakia,Punjab National Bank,individual,dev-163a0da75aaa,mule_network,True,2026-08-06
ati6089@pnb,50207888837,PUNB0925364,Ati Goda,Punjab National Bank,individual,dev-00022ef321b2,mule_network,True,2026-08-06
yashasvi6090@pnb,388561087642,PUNB0533512,Yashasvi Sharma,Punjab National Bank,individual,dev-94fd104e66f1,mule_network,True,2026-08-06
amara6091@ybl,5242355265,YESB0620164,Amara Tara,Yes Bank,individual,dev-0da7bd28f22b,mule_network,True,2026-09-02
isaiah6092@oksbi,316258507,SBIN0213396,Isaiah Tank,State Bank of India,individual,dev-0da7bd28f22b,mule_network,True,2026-09-02
nihal6093@okicici,7536552013211855,ICIC0556873,Nihal Bakshi,ICICI Bank,individual,dev-98f918dd9e9d,mule_network,True,2026-09-02
harita6094@okaxis,8207324964690280,UTIB0733449,Harita Divan,Axis Bank,individual,dev-dc5f99433309,mule_network,True,2026-09-02
sai6095@okicici,3002377845973,ICIC0680896,Sai Shere,ICICI Bank,individual,dev-d6fa0e7ad58e,mule_network,True,2026-09-02
kevin6096@kotak,7017507595594,KKBK0959217,Kevin Sani,Kotak Mahindra Bank,individual,dev-cbb6f5670c46,mule_network,True,2026-09-02
ekiya6097@ybl,85915550930161,YESB0655630,Ekiya Ray,Yes Bank,individual,dev-ca5fcad7066c,mule_network,True,2026-08-14
robert6098@ybl,9580607981,YESB0562535,Robert Sidhu,Yes Bank,individual,dev-ca5fcad7066c,mule_network,True,2026-08-14
isaac6099@pnb,52958892526883,PUNB0469992,Isaac Mallick,Punjab National Bank,individual,dev-09435e0a88e7,mule_network,True,2026-08-14
chakradhar6100@okhdfcbank,923849548078631,HDFC0879631,Chakradhar Parikh,HDFC Bank,individual,dev-14512a777f8b,mule_network,True,2026-08-14
reva6101@barodampay,2287740973727677,BARB0692735,Reva Yadav,Bank of Baroda,individual,dev-19d5e3133525,mule_network,True,2026-08-14
aryan6102@pnb,2797835652226,PUNB0434208,Aryan Pillai,Punjab National Bank,individual,dev-a49c6a906816,mule_network,True,2026-08-14
zilmil6103@idfcfirst,1885635366583,IDFB0557099,Zilmil Bath,IDFC First Bank,individual,dev-e9af8d7c7cb1,mule_network,True,2026-08-14
aryan6104@idfcfirst,486444884977,IDFB0639763,Aryan Doshi,IDFC First Bank,individual,dev-028a6a0510c6,mule_network,True,2026-07-19
pranav6105@okaxis,31723833230,UTIB0256781,Pranav Dave,Axis Bank,individual,dev-028a6a0510c6,mule_network,True,2026-07-19
dayamai6106@oksbi,86790097226,SBIN0444760,Dayamai Grewal,State Bank of India,individual,dev-b77ada4971ef,mule_network,True,2026-07-19
ubika6107@idfcfirst,0818484112249,IDFB0258945,Ubika Hayer,IDFC First Bank,individual,dev-1c5a65c49024,mule_network,True,2026-07-19
pavani6108@okaxis,7408011754500,UTIB0924767,Pavani Bala,Axis Bank,individual,dev-9818acab4389,mule_network,True,2026-07-19
utkarsh6109@barodampay,553998826,BARB0711120,Utkarsh Dasgupta,Bank of Baroda,individual,dev-d2e444624239,mule_network,True,2026-07-19
mitali6110@pnb,219755590305,PUNB0863501,Mitali Wadhwa,Punjab National Bank,individual,dev-9729081608b7,mule_network,True,2026-07-29
warda6111@barodampay,054460797745944,BARB0639663,Warda Gala,Bank of Baroda,individual,dev-9729081608b7,mule_network,True,2026-07-29
rushil6112@okaxis,17083813028025,UTIB0670059,Rushil Dara,Axis Bank,individual,dev-88271bc74872,mule_network,True,2026-07-29
kritika6113@okicici,8287748757,ICIC0895666,Kritika Pal,ICICI Bank,individual,dev-fd2877ab611e,mule_network,True,2026-07-29
mitesh6114@oksbi,2519057125728,SBIN0667198,Mitesh Vasa,State Bank of India,individual,dev-67a3c324dbc9,mule_network,True,2026-07-29
patrick6115@pnb,72968645000584,PUNB0753256,Patrick Bala,Punjab National Bank,individual,dev-35141cfccbc8,mule_network,True,2026-07-29
vedhika6116@okicici,7960989768137,ICIC0810177,Vedhika Koshy,ICICI Bank,individual,dev-f430657f66bc,mule_network,True,2026-07-29
joshua6117@pnb,81304890479,PUNB0935098,Joshua Prakash,Punjab National Bank,individual,dev-2f5fed443238,mule_network,True,2026-08-03
tanay6118@kotak,7961916963072987,KKBK0586994,Tanay Keer,Kotak Mahindra Bank,individual,dev-2f5fed443238,mule_network,True,2026-08-03
omkaar6119@barodampay,5185129901,BARB0160486,Omkaar Dora,Bank of Baroda,individual,dev-9456b8ed8cb1,mule_network,True,2026-08-03
utkarsh6120@okicici,7259841582065,ICIC0668909,Utkarsh Gupta,ICICI Bank,individual,dev-4722124e3a6c,mule_network,True,2026-08-03
aarav6121@cnrb,098229546680224,CNRB0661705,Aarav Mani,Canara Bank,individual,dev-d5af11936ea6,mule_network,True,2026-08-03
urvi6122@okaxis,1566946610053,UTIB0389912,Urvi Kapadia,Axis Bank,individual,dev-0dd199b5a63c,mule_network,True,2026-08-03
umang6123@oksbi,438881441197764,SBIN0397968,Umang Dayal,State Bank of India,individual,dev-348bb6907a30,mule_network,True,2026-08-03
pallavi6124@ybl,5134875886569120,YESB0399188,Pallavi Sane,Yes Bank,individual,dev-5ef16012c384,mule_network,True,2026-09-08
yashica6125@okhdfcbank,860631330,HDFC0398052,Yashica Palla,HDFC Bank,individual,dev-5ef16012c384,mule_network,True,2026-09-08
upasna6126@ybl,49550612618,YESB0135658,Upasna Ranganathan,Yes Bank,individual,dev-c26fa84959b0,mule_network,True,2026-09-08
chandran6127@okicici,7257823229475,ICIC0464357,Chandran Sharaf,ICICI Bank,individual,dev-b516acea7aed,mule_network,True,2026-09-08
yasti6128@pnb,95515120704,PUNB0773993,Yasti Grover,Punjab National Bank,individual,dev-28901fe2d766,mule_network,True,2026-09-08
widisha6129@okhdfcbank,3904321595,HDFC0155258,Widisha Dara,HDFC Bank,individual,dev-42824427c920,mule_network,True,2026-09-08
ryan6130@idfcfirst,133665076298,IDFB0155325,Ryan Raj,IDFC First Bank,individual,dev-bd157cc82682,mule_network,True,2026-09-08
hardik6131@barodampay,811502561525381,BARB0650938,Hardik Atwal,Bank of Baroda,individual,dev-e2f8c4af5dfc,mule_network,True,2026-08-18
jeet6132@okicici,49782110618873,ICIC0944737,Jeet Dugal,ICICI Bank,individual,dev-e2f8c4af5dfc,mule_network,True,2026-08-18
harish6133@kotak,6683152817707580,KKBK0784786,Harish Pandya,Kotak Mahindra Bank,individual,dev-35a1ef2a9014,mule_network,True,2026-08-18
qadim6134@cnrb,562979561744,CNRB0650861,Qadim Chakraborty,Canara Bank,individual,dev-8973bc949389,mule_network,True,2026-08-18
radhika6135@idfcfirst,632587575465552,IDFB0025606,Radhika Lala,IDFC First Bank,individual,dev-0cab0d0284a1,mule_network,True,2026-08-18
neha6136@kotak,27072154187,KKBK0120270,Neha Sridhar,Kotak Mahindra Bank,individual,dev-4d911eda21aa,mule_network,True,2026-08-18
ekta6137@idfcfirst,070856207436,IDFB0891257,Ekta Savant,IDFC First Bank,individual,dev-4d911eda21aa,mule_network,True,2026-08-18
karan6138@kotak,5144995902,KKBK0635200,Karan Dhillon,Kotak Mahindra Bank,individual,dev-953108f6947c,mule_network,True,2026-08-18
tarak6139@kotak,273918541480574,KKBK0344979,Tarak Dua,Kotak Mahindra Bank,individual,dev-b1b5d4c4fb32,mule_network,True,2026-08-18
neel6140@oksbi,141054169133,SBIN0218640,Neel Trivedi,State Bank of India,individual,dev-dd48abf7c89b,mule_network,True,2026-08-18
hitesh6141@barodampay,550148694,BARB0536482,Hitesh Master,Bank of Baroda,individual,dev-1bc762a76087,mule_network,True,2026-08-02
mitesh6142@cnrb,952242948100340,CNRB0722318,Mitesh Pal,Canara Bank,individual,dev-1bc762a76087,mule_network,True,2026-08-02
qarin6143@barodampay,51271345003,BARB0317999,Qarin Gokhale,Bank of Baroda,individual,dev-3822c58027b8,mule_network,True,2026-08-02
nidhi6144@okicici,882894386515409,ICIC0804389,Nidhi Bhandari,ICICI Bank,individual,dev-71ab6aa2cf86,mule_network,True,2026-08-02
qadim6145@kotak,963037722404,KKBK0528160,Qadim Nazareth,Kotak Mahindra Bank,individual,dev-4ae862bbd71c,mule_network,True,2026-08-02
kamya6146@kotak,18983132635388,KKBK0288163,Kamya Bawa,Kotak Mahindra Bank,individual,dev-9697a4b4d73e,mule_network,True,2026-08-09
xavier6147@okicici,710537629,ICIC0674262,Xavier Srinivas,ICICI Bank,individual,dev-9697a4b4d73e,mule_network,True,2026-08-09
ekalinga6148@cnrb,2283354755,CNRB0218917,Ekalinga Contractor,Canara Bank,individual,dev-a39eafde952c,mule_network,True,2026-08-09
anita6149@cnrb,9482660453,CNRB0968775,Anita Ranganathan,Canara Bank,individual,dev-940ff7e6c3fa,mule_network,True,2026-08-09
anya6150@okicici,91992154596,ICIC0287098,Anya Cheema,ICICI Bank,individual,dev-a508674640f4,mule_network,True,2026-08-09
abeer6151@idfcfirst,913708234634,IDFB0275489,Abeer Sunder,IDFC First Bank,individual,dev-f53b280fae8f,mule_network,True,2026-08-09
veer6152@okaxis,656600634427,UTIB0184428,Veer Mody,Axis Bank,individual,dev-4bcc8848c99f,mule_network,True,2026-08-09
ekiya6153@okaxis,927535635,UTIB0150500,Ekiya Dixit,Axis Bank,individual,dev-84019fc83f91,mule_network,True,2026-08-29
ekbal6154@okhdfcbank,36967610221,HDFC0291060,Ekbal Kannan,HDFC Bank,individual,dev-84019fc83f91,mule_network,True,2026-08-29
owen6155@cnrb,988448040555017,CNRB0182384,Owen Rattan,Canara Bank,individual,dev-e86c32b59350,mule_network,True,2026-08-29
yashoda6156@pnb,905569091671340,PUNB0110777,Yashoda Mangat,Punjab National Bank,individual,dev-3812a5833f5b,mule_network,True,2026-08-29
veer6157@okhdfcbank,887255235,HDFC0508046,Veer Solanki,HDFC Bank,individual,dev-8fae125e3eee,mule_network,True,2026-08-29
libni6158@pnb,965522985988,PUNB0577022,Libni Bhatnagar,Punjab National Bank,individual,dev-0198f816364a,mule_network,True,2026-08-05
aradhana6159@kotak,457171747504,KKBK0820393,Aradhana Soni,Kotak Mahindra Bank,individual,dev-0198f816364a,mule_network,True,2026-08-05
janaki6160@idfcfirst,11439409413,IDFB0574220,Janaki Nagar,IDFC First Bank,individual,dev-6463a556247c,mule_network,True,2026-08-05
elijah6161@oksbi,3017000161,SBIN0361890,Elijah Ghosh,State Bank of India,individual,dev-1ffa2bda0575,mule_network,True,2026-08-05
jyoti6162@idfcfirst,122144723886007,IDFB0165703,Jyoti Chadha,IDFC First Bank,individual,dev-066945b6ebd4,mule_network,True,2026-08-05
amrita6163@kotak,901278076,KKBK0054851,Amrita Bora,Kotak Mahindra Bank,individual,dev-df010806756c,mule_network,True,2026-08-31
hema6164@okhdfcbank,50576424948,HDFC0286261,Hema Narayan,HDFC Bank,individual,dev-df010806756c,mule_network,True,2026-08-31
anita6165@okaxis,657650351839046,UTIB0555143,Anita Badal,Axis Bank,individual,dev-dff866a723a6,mule_network,True,2026-08-31
keya6166@cnrb,060864601,CNRB0829036,Keya Kakar,Canara Bank,individual,dev-931a9201155d,mule_network,True,2026-08-31
shravya6167@barodampay,6324147477427,BARB0637371,Shravya Taneja,Bank of Baroda,individual,dev-815e945cfc3e,mule_network,True,2026-08-31
qasim6168@kotak,699829760447,KKBK0004581,Qasim Bhasin,Kotak Mahindra Bank,individual,dev-8688c397bdf2,mule_network,True,2026-08-31
aadi6169@ybl,06217677147,YESB0941329,Aadi Devan,Yes Bank,individual,dev-a3fdb299f704,mule_network,True,2026-08-10
zehaan6170@idfcfirst,46072708446972,IDFB0698982,Zehaan Ganguly,IDFC First Bank,individual,dev-a3fdb299f704,mule_network,True,2026-08-10
nathan6171@okaxis,790347025371581,UTIB0535548,Nathan Aurora,Axis Bank,individual,dev-cb6452a55f9b,mule_network,True,2026-08-10
watika6172@ybl,5689353155887,YESB0804527,Watika Char,Yes Bank,individual,dev-cca4f8bc913c,mule_network,True,2026-08-10
gaurav6173@okaxis,3390501367,UTIB0041821,Gaurav Doctor,Axis Bank,individual,dev-5f60043bcbe2,mule_network,True,2026-07-20
ethan6174@okaxis,5489304534699095,UTIB0987865,Ethan Jaggi,Axis Bank,individual,dev-5f60043bcbe2,mule_network,True,2026-07-20
qushi6175@idfcfirst,00074012815575,IDFB0211760,Qushi Raval,IDFC First Bank,individual,dev-698cd6062432,mule_network,True,2026-07-20
sudiksha6176@pnb,753864373682832,PUNB0774570,Sudiksha Ravi,Punjab National Bank,individual,dev-b4e504cc5c04,mule_network,True,2026-07-20
urvi6177@idfcfirst,8694501645,IDFB0324361,Urvi Kale,IDFC First Bank,individual,dev-b11e3b124a7e,mule_network,True,2026-07-20
nitesh6178@okhdfcbank,632972397880232,HDFC0194806,Nitesh Sandhu,HDFC Bank,individual,dev-36edec8cac3c,mule_network,True,2026-07-21
veda6179@okicici,0170644820696,ICIC0291266,Veda Kashyap,ICICI Bank,individual,dev-36edec8cac3c,mule_network,True,2026-07-21
qasim6180@oksbi,8085639565,SBIN0538219,Qasim Deo,State Bank of India,individual,dev-87ae7ce45cd8,mule_network,True,2026-07-21
lopa6181@kotak,13353443672,KKBK0783247,Lopa Bala,Kotak Mahindra Bank,individual,dev-5c7a7ee4968d,mule_network,True,2026-07-21
harinakshi6182@ybl,366803733087999,YESB0728389,Harinakshi Wali,Yes Bank,individual,dev-6cb47694f162,mule_network,True,2026-07-21
osha6183@oksbi,262305891689715,SBIN0699964,Osha Pandey,State Bank of India,individual,dev-f932ab85bef6,mule_network,True,2026-08-23
sarthak6184@kotak,40832479027883,KKBK0386884,Sarthak More,Kotak Mahindra Bank,individual,dev-f932ab85bef6,mule_network,True,2026-08-23
jack6185@kotak,30316821981,KKBK0510860,Jack Chand,Kotak Mahindra Bank,individual,dev-3f7b982084f2,mule_network,True,2026-08-23
falguni6186@cnrb,82282307828,CNRB0449642,Falguni More,Canara Bank,individual,dev-a3b808dd63b0,mule_network,True,2026-08-23
azaan6187@ybl,59285337708607,YESB0737068,Azaan Vala,Yes Bank,individual,dev-b49f6a1b746c,mule_network,True,2026-08-23
qabil6188@okicici,129211636660372,ICIC0672945,Qabil Kaul,ICICI Bank,individual,dev-d9c1f8bb9521,mule_network,True,2026-08-20
maanav6189@okaxis,5683211673240,UTIB0209963,Maanav Bath,Axis Bank,individual,dev-d9c1f8bb9521,mule_network,True,2026-08-20
jai6190@pnb,3271344753020436,PUNB0496368,Jai Biswas,Punjab National Bank,individual,dev-23f07bb04370,mule_network,True,2026-08-20
arjun6191@idfcfirst,125159575,IDFB0944170,Arjun Palla,IDFC First Bank,individual,dev-005cd5cc7b33,mule_network,True,2026-08-20
kritika6192@okaxis,3716245745545770,UTIB0827900,Kritika Magar,Axis Bank,individual,dev-6887c2ed2a2d,mule_network,True,2026-08-20
tanmayi6193@okhdfcbank,92422105593,HDFC0348312,Tanmayi Mander,HDFC Bank,individual,dev-d54ff16d756f,mule_network,True,2026-09-04
abhimanyu6194@cnrb,1919435236386297,CNRB0903965,Abhimanyu Bedi,Canara Bank,individual,dev-d54ff16d756f,mule_network,True,2026-09-04
logan6195@barodampay,19549318092031,BARB0682565,Logan Salvi,Bank of Baroda,individual,dev-78ad9315149b,mule_network,True,2026-09-04
meghana6196@kotak,1155365157662,KKBK0366683,Meghana Mohan,Kotak Mahindra Bank,individual,dev-071ace8b798f,mule_network,True,2026-09-04
radhika6197@cnrb,4857007279,CNRB0042454,Radhika Taneja,Canara Bank,individual,dev-2f9bfa668ced,mule_network,True,2026-09-04
chameli6198@okicici,56243984644,ICIC0824540,Chameli Sem,ICICI Bank,individual,dev-5be14a70b98e,mule_network,True,2026-09-04
dayamai6199@kotak,3582333697,KKBK0042537,Dayamai Chakraborty,Kotak Mahindra Bank,individual,dev-b47bd036891a,mule_network,True,2026-09-04
saksham6200@barodampay,026703157842,BARB0291710,Saksham Rajan,Bank of Baroda,individual,dev-444904b8a39f,mule_network,True,2026-09-03
pooja6201@cnrb,37355230894892,CNRB0231754,Pooja Bandi,Canara Bank,individual,dev-444904b8a39f,mule_network,True,2026-09-03
ganga6202@barodampay,689146834,BARB0346127,Ganga Bali,Bank of Baroda,individual,dev-eb9b5f137e6a,mule_network,True,2026-09-03
niharika6203@okicici,174140845052837,ICIC0275876,Niharika Konda,ICICI Bank,individual,dev-0b648b015754,mule_network,True,2026-09-03
divya6204@kotak,85884893775929,KKBK0929411,Divya Kannan,Kotak Mahindra Bank,individual,dev-d0a052495edf,mule_network,True,2026-09-03
rushil6205@idfcfirst,0172305953444346,IDFB0449937,Rushil Barad,IDFC First Bank,individual,dev-f0122aaf2678,mule_network,True,2026-09-03
anita6206@idfcfirst,140491273,IDFB0500979,Anita Sandhu,IDFC First Bank,individual,dev-16902c492a2c,mule_network,True,2026-08-06
ucchal6207@cnrb,067361513919130,CNRB0487604,Ucchal Sastry,Canara Bank,individual,dev-16902c492a2c,mule_network,True,2026-08-06
imaran6208@oksbi,5738892294,SBIN0017882,Imaran Parmar,State Bank of India,individual,dev-9566bdf78aab,mule_network,True,2026-08-06
lajita6209@cnrb,5313636639,CNRB0158931,Lajita Kapoor,Canara Bank,individual,dev-324c33052b60,mule_network,True,2026-08-06
samesh6210@idfcfirst,9059806492312601,IDFB0490415,Samesh Bawa,IDFC First Bank,individual,dev-ae6b4cb40860,mule_network,True,2026-08-06
unnati6211@oksbi,3402463021395007,SBIN0618280,Unnati Anand,State Bank of India,individual,dev-ffb31191a7a2,mule_network,True,2026-07-29
jhalak6212@okaxis,04586116754,UTIB0030963,Jhalak Palla,Axis Bank,individual,dev-ffb31191a7a2,mule_network,True,2026-07-29
neel6213@barodampay,0198704981386,BARB0318147,Neel Wadhwa,Bank of Baroda,individual,dev-ffe8a663c61d,mule_network,True,2026-07-29
turvi6214@okhdfcbank,055269728,HDFC0018769,Turvi Sachdev,HDFC Bank,individual,dev-0f9ad9b5a236,mule_network,True,2026-07-29
pooja6215@cnrb,08748784453007,CNRB0508988,Pooja Mistry,Canara Bank,individual,dev-a54d62223e64,mule_network,True,2026-07-29
farhan6216@idfcfirst,057583334601,IDFB0168644,Farhan Murthy,IDFC First Bank,individual,dev-f944855554bc,mule_network,True,2026-07-25
gautami6217@ybl,097441830,YESB0765619,Gautami Ramaswamy,Yes Bank,individual,dev-f944855554bc,mule_network,True,2026-07-25
baghyawati6218@pnb,61668882321821,PUNB0081002,Baghyawati Sachdev,Punjab National Bank,individual,dev-2ac8d98a8d4b,mule_network,True,2026-07-25
yug6219@cnrb,0251994863,CNRB0964084,Yug Misra,Canara Bank,individual,dev-3f43edc16a67,mule_network,True,2026-07-25
adweta6220@okaxis,494416739,UTIB0706625,Adweta Master,Axis Bank,individual,dev-d8538065742a,mule_network,True,2026-07-25
damyanti6221@idfcfirst,822664015330408,IDFB0069608,Damyanti Kurian,IDFC First Bank,individual,dev-fdfbf6eda594,mule_network,True,2026-07-25
dalaja6222@ybl,00237786922,YESB0528012,Dalaja Dara,Yes Bank,individual,dev-b44e0c1a55f3,mule_network,True,2026-09-02
yash6223@okhdfcbank,90344975490064,HDFC0907156,Yash Kibe,HDFC Bank,individual,dev-b44e0c1a55f3,mule_network,True,2026-09-02
anya6224@idfcfirst,9623414433,IDFB0167086,Anya Seshadri,IDFC First Bank,individual,dev-bb45f4047445,mule_network,True,2026-09-02
upkaar6225@ybl,818392456493203,YESB0515895,Upkaar Madan,Yes Bank,individual,dev-5a97133b655a,mule_network,True,2026-09-02
aishani6226@pnb,162961074,PUNB0549440,Aishani Badal,Punjab National Bank,individual,dev-914e076122b9,mule_network,True,2026-09-02
madhav6227@kotak,1091882293758526,KKBK0629949,Madhav Kapur,Kotak Mahindra Bank,individual,dev-9cd94c9b0830,mule_network,True,2026-09-02
falguni6228@okaxis,0614928808,UTIB0376781,Falguni Tella,Axis Bank,individual,dev-8fa16f87cae8,mule_network,True,2026-09-02
kabir6229@ybl,87743481375,YESB0183128,Kabir Sood,Yes Bank,individual,dev-5f7f2839264a,mule_network,True,2026-08-10
anamika6230@okaxis,1783231103,UTIB0193508,Anamika Chaudhry,Axis Bank,individual,dev-5f7f2839264a,mule_network,True,2026-08-10
nakul6231@barodampay,704766781672,BARB0073983,Nakul Chawla,Bank of Baroda,individual,dev-af0cc9464fd0,mule_network,True,2026-08-10
sanaya6232@barodampay,335576715,BARB0800935,Sanaya Dayal,Bank of Baroda,individual,dev-17d92ae7a111,mule_network,True,2026-08-10
oscar6233@okicici,3284899165209,ICIC0359207,Oscar Contractor,ICICI Bank,individual,dev-be0b2503358e,mule_network,True,2026-08-11
caleb6234@kotak,399425803614292,KKBK0786070,Caleb Srinivas,Kotak Mahindra Bank,individual,dev-be0b2503358e,mule_network,True,2026-08-11
charvi6235@ybl,80291928285,YESB0641843,Charvi Venkataraman,Yes Bank,individual,dev-0e97a1cc965e,mule_network,True,2026-08-11
reyansh6236@pnb,5728039580092728,PUNB0924401,Reyansh Mangat,Punjab National Bank,individual,dev-28f22bf2c30d,mule_network,True,2026-08-11
kamala6237@cnrb,26354294918141,CNRB0888756,Kamala Nayar,Canara Bank,individual,dev-f0e539c7b07b,mule_network,True,2026-08-11
kevin6238@kotak,771205525626002,KKBK0799507,Kevin Dass,Kotak Mahindra Bank,individual,dev-ea9f9b498aae,mule_network,True,2026-08-12
yash6239@cnrb,101609121566194,CNRB0766294,Yash Anne,Canara Bank,individual,dev-ea9f9b498aae,mule_network,True,2026-08-12
chasmum6240@ybl,89039911474854,YESB0893748,Chasmum Mall,Yes Bank,individual,dev-f2b3f65021d2,mule_network,True,2026-08-12
daksha6241@okicici,61669717807828,ICIC0229183,Daksha Raj,ICICI Bank,individual,dev-04e739e64fbf,mule_network,True,2026-08-12
manbir6242@oksbi,2667124637590,SBIN0648540,Manbir Kapoor,State Bank of India,individual,dev-b54ddd7e779f,mule_network,True,2026-08-12
ayaan6243@pnb,637888377,PUNB0289550,Ayaan Dhaliwal,Punjab National Bank,individual,dev-3d54f7634d22,mule_network,True,2026-08-11
hredhaan6244@okaxis,503028540358,UTIB0273683,Hredhaan Deshpande,Axis Bank,individual,dev-3d54f7634d22,mule_network,True,2026-08-11
samar6245@okhdfcbank,24103139142,HDFC0731088,Samar Shenoy,HDFC Bank,individual,dev-4258f6826eb5,mule_network,True,2026-08-11
maya6246@pnb,5338499789393096,PUNB0597823,Maya Parekh,Punjab National Bank,individual,dev-f92d62c7ce71,mule_network,True,2026-08-11
ranveer6247@kotak,6741022110822,KKBK0060702,Ranveer Narayanan,Kotak Mahindra Bank,individual,dev-2e1d83611b1b,mule_network,True,2026-08-11
urishilla6248@kotak,32976582845391,KKBK0183929,Urishilla Agate,Kotak Mahindra Bank,individual,dev-330060e421aa,mule_network,True,2026-08-11
farhan6249@cnrb,5784765740785,CNRB0909612,Farhan Kamdar,Canara Bank,individual,dev-28e9eb2bdfed,mule_network,True,2026-09-01
advika6250@kotak,47556576286,KKBK0254162,Advika Patel,Kotak Mahindra Bank,individual,dev-28e9eb2bdfed,mule_network,True,2026-09-01
ranbir6251@kotak,273092783036370,KKBK0584294,Ranbir Lad,Kotak Mahindra Bank,individual,dev-b1c72096e2a9,mule_network,True,2026-09-01
mekhala6252@kotak,176593883,KKBK0898599,Mekhala Rama,Kotak Mahindra Bank,individual,dev-3ffba6adb7cf,mule_network,True,2026-09-01
frado6253@okicici,9116438102,ICIC0831595,Frado Bora,ICICI Bank,individual,dev-2719053303bd,mule_network,True,2026-09-01
kamala6254@ybl,777718978,YESB0624623,Kamala Bava,Yes Bank,individual,dev-aa49677270ec,mule_network,True,2026-09-01
chaman6255@cnrb,0010350573938,CNRB0803556,Chaman Goswami,Canara Bank,individual,dev-3417ca94147d,mule_network,True,2026-08-02
nikita6256@okaxis,705316742163475,UTIB0920140,Nikita Dugar,Axis Bank,individual,dev-3417ca94147d,mule_network,True,2026-08-02
bahadurjit6257@barodampay,22400539461,BARB0256164,Bahadurjit Kothari,Bank of Baroda,individual,dev-74c381db65ee,mule_network,True,2026-08-02
dayita6258@barodampay,085691736,BARB0745204,Dayita Shankar,Bank of Baroda,individual,dev-a1053ee092df,mule_network,True,2026-08-02
qadim6259@pnb,28792006884056,PUNB0349883,Qadim Lanka,Punjab National Bank,individual,dev-5896c4b2d9cf,mule_network,True,2026-07-27
sarthak6260@cnrb,6321308836611841,CNRB0238896,Sarthak Chokshi,Canara Bank,individual,dev-5896c4b2d9cf,mule_network,True,2026-07-27
charvi6261@cnrb,69914960376248,CNRB0166333,Charvi Kata,Canara Bank,individual,dev-8a1f13efa81c,mule_network,True,2026-07-27
ojasvi6262@oksbi,119174182315018,SBIN0428608,Ojasvi Thaman,State Bank of India,individual,dev-b0e9fc94e6fd,mule_network,True,2026-07-27
ayaan6263@pnb,336075475,PUNB0524913,Ayaan Bali,Punjab National Bank,individual,dev-f7dd06b2385c,mule_network,True,2026-07-27
lohit6264@kotak,3145795455020962,KKBK0713986,Lohit Mand,Kotak Mahindra Bank,individual,dev-44ad257a90c7,mule_network,True,2026-07-22
chandresh6265@ybl,7387011211,YESB0066810,Chandresh Dua,Yes Bank,individual,dev-44ad257a90c7,mule_network,True,2026-07-22
vidhi6266@idfcfirst,407581015013548,IDFB0076016,Vidhi Sarma,IDFC First Bank,individual,dev-6d073e179202,mule_network,True,2026-07-22
devansh6267@kotak,8190209066,KKBK0289949,Devansh Shroff,Kotak Mahindra Bank,individual,dev-b3d5dcd1bedc,mule_network,True,2026-07-22
raghav6268@kotak,2714263629567698,KKBK0627940,Raghav Barad,Kotak Mahindra Bank,individual,dev-78fd6b393326,mule_network,True,2026-08-03
sarthak6269@kotak,634678519,KKBK0960151,Sarthak Nagar,Kotak Mahindra Bank,individual,dev-78fd6b393326,mule_network,True,2026-08-03
mohammed6270@okaxis,402643810149252,UTIB0173187,Mohammed Kari,Axis Bank,individual,dev-4dd3f6196d0f,mule_network,True,2026-08-03
champak6271@barodampay,23189692122273,BARB0111213,Champak Gade,Bank of Baroda,individual,dev-52702e9d0983,mule_network,True,2026-08-03
